UID	TIME	A	B	C	D	E	F
double	double	double	double	double	double	double	double
139	20	44.000000	0.152037	1.781668	-0.377988	0.016310	0.017842
139	21	43.500000	0.152037	1.976974	-0.391374	0.017635	0.018449
139	22	43.500000	0.152037	1.980379	-0.392248	0.015841	0.018438
139	23	44.000000	0.152037	1.790809	-0.379940	0.015296	0.017829
139	24	44.125000	0.152037	1.746497	-0.377542	0.016735	0.017670
139	25	44.000000	0.152037	1.796994	-0.381252	0.015038	0.017838
139	26	43.750000	0.152037	1.896246	-0.388278	0.024638	0.018127
139	27	43.625000	0.152037	1.948529	-0.392806	0.014406	0.018267
139	28	43.875000	0.152037	1.854450	-0.386172	0.020122	0.018009
139	29	43.250000	0.152037	2.105124	-0.404792	0.021235	0.018655
139	30	43.000000	0.152037	2.211142	-0.411760	0.014072	0.018912
139	31	43.250000	0.152037	2.112729	-0.406074	0.018890	0.018669
139	32	43.375000	0.152037	2.065957	-0.402768	0.021772	0.018529
139	33	43.000000	0.152037	2.223128	-0.413332	0.011036	0.018954
139	34	43.375000	0.152037	2.073550	-0.404032	0.019716	0.018562
139	35	43.000000	0.152037	2.231217	-0.414142	0.009565	0.018984
139	36	43.125000	0.152037	2.183601	-0.412554	0.010408	0.018825
139	37	43.000000	0.152037	2.239398	-0.414834	0.009792	0.018996
139	38	42.750000	0.152037	2.347710	-0.419176	0.016130	0.019309
139	39	42.875000	0.152037	2.299643	-0.416996	0.009205	0.019233
139	40	42.625000	0.152037	2.408780	-0.422250	0.009872	0.019457
139	41	42.875000	0.152037	2.307965	-0.417519	0.012465	0.019264
139	42	43.000000	0.152037	2.260096	-0.415650	0.006569	0.019128
139	43	42.750000	0.152037	2.368828	-0.421318	0.015833	0.019351
139	44	43.250000	0.152037	2.164867	-0.412594	0.009281	0.018811
139	45	43.625000	0.152037	2.015596	-0.405146	0.013843	0.018327
139	46	43.375000	0.152037	2.121714	-0.410580	0.012133	0.018699
139	47	43.125000	0.152037	2.229075	-0.414929	0.011190	0.019070
139	48	43.500000	0.152037	2.078849	-0.408304	0.015169	0.018560
139	49	43.000000	0.152037	2.289705	-0.418916	0.016598	0.019257
139	50	42.750000	0.152037	2.399640	-0.423192	0.001881	0.019592
139	51	42.875000	0.152037	2.351298	-0.422074	0.007072	0.019391
139	52	42.750000	0.152037	2.408614	-0.423038	0.007555	0.019681
139	53	43.000000	0.152037	2.307705	-0.421024	0.004368	0.019284
139	54	42.500000	0.152037	2.524466	-0.430094	0.015871	0.019872
139	55	42.750000	0.152037	2.422379	-0.424356	0.015985	0.019734
139	56	42.375000	0.152037	2.587938	-0.432138	0.010813	0.020117
139	57	42.000000	0.152037	2.755550	-0.436756	0.012827	0.020565
139	58	41.625000	0.152037	2.925664	-0.445311	0.009859	0.020690
139	59	41.625000	0.152037	2.930388	-0.444952	0.007248	0.020764
139	60	42.000000	0.152037	2.769551	-0.436812	0.014818	0.020730
139	61	42.000000	0.152037	2.774225	-0.437118	0.019735	0.020713
139	62	42.125000	0.152037	2.724477	-0.434100	0.013206	0.020753
139	63	42.125000	0.152037	2.729158	-0.434292	0.016420	0.020748
139	64	42.000000	0.152037	2.788343	-0.437142	0.012934	0.020835
139	65	42.125000	0.152037	2.738543	-0.434290	0.013224	0.020846
139	66	42.250000	0.152037	2.689123	-0.431276	0.014051	0.020841
139	67	41.750000	0.152037	2.911442	-0.440090	0.014107	0.021134
139	68	41.250000	0.152037	3.138506	-0.450758	0.012642	0.021192
139	69	41.750000	0.152037	2.920230	-0.439840	0.013777	0.021222
139	70	41.375000	0.152037	3.091104	-0.447688	0.011086	0.021319
139	71	41.375000	0.152037	3.095446	-0.447384	0.011950	0.021382
139	72	41.375000	0.152037	3.099709	-0.447182	0.015112	0.021426
139	73	41.750000	0.152037	2.937839	-0.439442	0.011246	0.021406
139	74	41.625000	0.152037	2.997141	-0.441236	0.013168	0.021528
139	75	41.500000	0.152037	3.056643	-0.443900	0.016233	0.021544
139	76	41.750000	0.152037	2.950642	-0.437592	0.013361	0.021620
139	77	42.125000	0.152037	2.792653	-0.428080	0.013786	0.021675
139	78	41.750000	0.152037	2.959027	-0.435752	0.015186	0.021813
139	79	41.500000	0.152037	3.070734	-0.442166	0.018410	0.021768
139	80	41.500000	0.152037	3.071406	-0.442266	0.018379	0.021772
139	81	41.000000	0.152037	3.297296	-0.458794	0.020065	0.021269
139	82	40.250000	0.152037	3.650788	-0.481956	0.020842	0.020289
139	83	39.875000	0.152037	3.834723	-0.494750	0.021511	0.019571
139	84	40.000000	0.152037	3.773980	-0.490568	0.020655	0.019832
139	85	40.000000	0.152037	3.774806	-0.490674	0.020624	0.019837
139	86	40.125000	0.152037	3.714548	-0.486582	0.021053	0.020073
139	87	40.625000	0.152037	3.476103	-0.470890	0.018652	0.020850
139	88	41.250000	0.152037	3.188524	-0.451028	0.020746	0.021591
139	89	41.375000	0.152037	3.133100	-0.447022	0.019514	0.021707
139	90	41.250000	0.152037	3.189920	-0.451224	0.020777	0.021601
139	91	41.875000	0.152037	2.914635	-0.432905	0.015467	0.021960
139	92	42.000000	0.152037	2.861336	-0.429784	0.016188	0.021985
139	93	41.875000	0.152037	2.915912	-0.433094	0.015505	0.021969
139	94	41.250000	0.152037	3.192717	-0.451622	0.020824	0.021619
139	95	41.250000	0.152037	3.193416	-0.451720	0.020784	0.021624
139	96	41.250000	0.152037	3.194115	-0.451818	0.020847	0.021628
139	97	41.375000	0.152037	3.138594	-0.447804	0.019579	0.021746
139	98	42.000000	0.152037	2.865099	-0.430348	0.016239	0.022013
139	99	41.625000	0.152037	3.028942	-0.440286	0.019381	0.021921
139	100	41.125000	0.152037	3.253711	-0.456520	0.021894	0.021492
139	101	41.375000	0.152037	3.141346	-0.448200	0.019524	0.021765
139	102	40.750000	0.152037	3.428718	-0.468714	0.018755	0.021075
139	103	40.625000	0.152037	3.488306	-0.472542	0.018713	0.020923
139	104	40.625000	0.152037	3.489070	-0.472646	0.018705	0.020927
139	105	40.625000	0.152037	3.489835	-0.472752	0.018665	0.020932
139	106	40.875000	0.152037	3.379193	-0.464446	0.017399	0.021312
139	107	40.625000	0.152037	3.501940	-0.472462	0.019140	0.021013
139	108	40.625000	0.152037	3.507839	-0.473096	0.021051	0.020978
139	109	41.000000	0.152037	3.337739	-0.460863	0.021042	0.021518
139	110	41.250000	0.152037	3.228560	-0.452348	0.024994	0.021841
139	111	41.125000	0.152037	3.290897	-0.457224	0.021137	0.021680
139	112	41.125000	0.152037	3.296471	-0.457149	0.021055	0.021720
139	113	41.500000	0.152037	3.132082	-0.444340	0.020582	0.022184
139	114	41.000000	0.152037	3.364125	-0.462354	0.023035	0.021550
139	115	40.375000	0.152037	3.666394	-0.485942	0.023001	0.020409
139	116	40.500000	0.152037	3.612098	-0.481884	0.023312	0.020617
139	117	40.625000	0.152037	3.558201	-0.477910	0.023449	0.020820
139	118	40.625000	0.152037	3.563871	-0.478734	0.023252	0.020786
139	119	40.750000	0.152037	3.509787	-0.474778	0.023335	0.020984
139	120	40.500000	0.152037	3.635607	-0.484942	0.023685	0.020466
140	1	44.250000	0.315239	2.889509	-0.326426	0.011314	0.016974
140	2	44.000000	0.315239	2.971482	-0.330588	0.011972	0.016599
140	3	43.750000	0.315239	3.054826	-0.334486	0.006008	0.016206
140	4	44.500000	0.315239	2.807058	-0.325292	0.009315	0.017137
140	5	45.000000	0.315239	2.646137	-0.314822	0.013840	0.017728
140	6	44.750000	0.315239	2.724913	-0.322056	0.013264	0.017349
140	7	45.625000	0.315239	2.450464	-0.302554	0.012859	0.018303
140	8	46.250000	0.315239	2.263002	-0.289758	0.015348	0.018839
140	9	44.875000	0.315239	2.682325	-0.322396	0.011463	0.017378
140	10	44.250000	0.315239	2.887586	-0.334834	0.004519	0.016528
140	11	43.500000	0.315239	3.143389	-0.348978	0.007618	0.015359
140	12	44.250000	0.315239	2.887133	-0.336162	0.005024	0.016433
140	13	43.250000	0.315239	3.232738	-0.352720	0.004257	0.014912
140	14	43.250000	0.315239	3.233676	-0.353658	0.005108	0.014859
140	15	44.250000	0.315239	2.886308	-0.338278	0.011320	0.016290
140	16	44.750000	0.315239	2.717782	-0.333270	0.010674	0.016857
140	17	46.000000	0.315239	2.317072	-0.305574	0.014233	0.018194
140	18	45.875000	0.315239	2.353367	-0.309830	0.016893	0.018022
140	19	46.125000	0.315239	2.274262	-0.304552	0.019941	0.018203
140	20	46.625000	0.315239	2.122694	-0.292538	0.012741	0.018550
140	21	47.000000	0.315239	2.011056	-0.285582	0.016562	0.018763
140	22	46.625000	0.315239	2.116666	-0.294418	0.011393	0.018448
140	23	46.625000	0.315239	2.113610	-0.295426	0.010433	0.018397
140	24	46.500000	0.315239	2.147739	-0.299856	0.021441	0.018252
140	25	46.625000	0.315239	2.107419	-0.297915	0.010548	0.018288
140	26	46.875000	0.315239	2.030180	-0.293084	0.016428	0.018408
140	27	47.500000	0.315239	1.847755	-0.278702	0.012200	0.018724
140	28	47.125000	0.315239	1.950253	-0.289366	0.015370	0.018462
140	29	47.125000	0.315239	1.946454	-0.290398	0.016636	0.018413
140	30	47.875000	0.315239	1.731596	-0.270468	0.020328	0.018668
140	31	47.000000	0.315239	1.975512	-0.295390	0.014675	0.018211
140	32	48.000000	0.315239	1.688681	-0.268174	0.019056	0.018615
140	33	48.000000	0.315239	1.683933	-0.269058	0.018566	0.018552
140	34	48.000000	0.315239	1.679115	-0.270138	0.018906	0.018492
140	35	47.000000	0.315239	1.960010	-0.300732	0.027200	0.017988
140	36	46.125000	0.315239	2.230220	-0.324492	0.023073	0.017269
140	37	46.500000	0.315239	2.107388	-0.315948	0.006918	0.017535
140	38	46.125000	0.315239	2.224498	-0.326688	0.019638	0.017147
140	39	45.375000	0.315239	2.476277	-0.348626	0.018847	0.016282
140	40	45.000000	0.315239	2.607714	-0.359200	0.014101	0.015762
140	41	44.625000	0.315239	2.743547	-0.371274	0.024284	0.015147
140	42	44.875000	0.315239	2.650832	-0.365456	0.013041	0.015459
140	43	45.500000	0.315239	2.425173	-0.352792	0.012163	0.016161
140	44	44.500000	0.315239	2.789341	-0.380114	0.018141	0.014742
140	45	44.125000	0.315239	2.933887	-0.388444	0.005398	0.014138
140	46	45.750000	0.315239	2.330544	-0.352526	0.011459	0.016230
140	47	46.125000	0.315239	2.197253	-0.342540	0.021116	0.016547
140	48	47.125000	0.315239	1.865421	-0.311784	0.019808	0.017240
140	49	47.000000	0.315239	1.899886	-0.317860	0.028215	0.017109
140	50	47.000000	0.315239	1.895087	-0.319040	0.026165	0.017043
140	51	45.875000	0.315239	2.273396	-0.358048	0.017847	0.016007
140	52	46.750000	0.315239	1.967017	-0.331858	0.023545	0.016733
140	53	47.000000	0.315239	1.880223	-0.323670	0.026146	0.016821
140	54	47.625000	0.315239	1.678671	-0.305436	0.016065	0.017102
140	55	47.000000	0.315239	1.869955	-0.327908	0.029188	0.016679
140	56	45.625000	0.315239	2.352224	-0.373370	0.013760	0.015361
140	57	45.625000	0.315239	2.349839	-0.375370	0.013792	0.015284
140	58	45.500000	0.315239	2.394748	-0.380795	0.023447	0.015069
140	59	45.125000	0.315239	2.538249	-0.391992	0.012167	0.014523
140	60	44.625000	0.315239	2.737780	-0.408706	0.018854	0.013691
140	61	45.000000	0.315239	2.585748	-0.401756	0.009401	0.014141
140	62	45.375000	0.315239	2.434997	-0.393608	0.018661	0.014574
140	63	46.250000	0.315239	2.095771	-0.371876	0.020714	0.015429
140	64	47.375000	0.315239	1.694572	-0.331508	0.019995	0.016221
140	65	48.875000	0.315239	1.232286	-0.271072	0.026838	0.016254
140	66	47.750000	0.315239	1.557969	-0.320554	0.025103	0.016181
140	67	47.625000	0.315239	1.591022	-0.328842	0.030361	0.016063
140	68	48.000000	0.315239	1.462839	-0.313510	0.026253	0.016058
140	69	47.750000	0.315239	1.534879	-0.327054	0.026080	0.015921
140	70	48.625000	0.315239	1.255130	-0.290334	0.030478	0.015864
140	71	48.875000	0.315239	1.173783	-0.281182	0.026923	0.015734
140	72	49.500000	0.315239	0.996806	-0.248712	0.036263	0.015202
140	73	50.125000	0.315239	0.838318	-0.222420	0.026811	0.014644
140	74	50.375000	0.315239	0.771254	-0.210938	0.025296	0.014192
140	75	50.750000	0.315239	0.681297	-0.196958	0.027082	0.013677
140	76	49.750000	0.315239	0.886556	-0.243880	0.027928	0.014655
140	77	49.125000	0.315239	1.036083	-0.277656	0.033525	0.014985
140	78	48.125000	0.315239	1.329688	-0.333782	0.027874	0.015175
140	79	47.625000	0.315239	1.497008	-0.355254	0.029135	0.014990
140	80	46.375000	0.315239	1.975063	-0.407754	0.019910	0.014085
140	81	46.250000	0.315239	2.026725	-0.413410	0.035327	0.013965
140	82	46.250000	0.315239	2.027169	-0.413498	0.035338	0.013968
140	83	44.500000	0.315239	2.807451	-0.462810	0.007992	0.011823
140	84	44.625000	0.315239	2.750304	-0.461748	0.003336	0.011977
140	85	44.250000	0.315239	2.924921	-0.466916	0.007662	0.011516
140	86	43.750000	0.315239	3.160218	-0.471810	0.006372	0.010821
140	87	42.625000	0.315239	3.691159	-0.469556	0.006136	0.009706
140	88	43.250000	0.315239	3.397773	-0.471734	0.002337	0.010324
140	89	42.750000	0.315239	3.634136	-0.469746	-0.006613	0.009847
140	90	42.500000	0.315239	3.752399	-0.469396	-0.009699	0.009536
140	91	42.125000	0.315239	3.928317	-0.466065	-0.001537	0.009263
140	92	42.250000	0.315239	3.870885	-0.466294	0.000139	0.009429
140	93	41.125000	0.315239	4.390645	-0.451470	-0.012379	0.008754
140	94	41.375000	0.315239	4.278075	-0.456884	-0.014187	0.008817
140	95	41.000000	0.315239	4.448882	-0.449455	-0.009563	0.008642
140	96	40.750000	0.315239	4.561664	-0.445043	-0.009411	0.008595
140	97	41.125000	0.315239	4.394493	-0.451864	-0.012356	0.008764
140	98	41.125000	0.315239	4.395455	-0.451960	-0.012356	0.008765
140	99	42.000000	0.315239	3.993546	-0.466403	-0.002525	0.009134
140	100	42.000000	0.315239	3.994420	-0.466506	-0.002487	0.009136
140	101	41.625000	0.315239	4.169586	-0.462295	-0.008339	0.008906
140	102	41.750000	0.315239	4.112599	-0.464119	-0.008987	0.008978
140	103	42.250000	0.315239	3.880222	-0.467420	0.000124	0.009452
140	104	42.375000	0.315239	3.822638	-0.468600	-0.012255	0.009582
140	105	42.625000	0.315239	3.705740	-0.471410	0.006151	0.009744
140	106	42.875000	0.315239	3.607462	-0.479192	-0.004076	0.009894
140	107	42.875000	0.315239	3.624305	-0.480476	-0.010185	0.009931
140	108	43.875000	0.315239	3.146472	-0.489782	0.002567	0.010634
140	109	44.375000	0.315239	2.905224	-0.495926	0.008465	0.010932
140	110	45.625000	0.315239	2.295426	-0.476414	0.014326	0.012241
140	111	46.000000	0.315239	2.112450	-0.472610	0.021780	0.012348
140	112	46.125000	0.315239	2.046801	-0.473656	0.021503	0.012277
140	113	46.125000	0.315239	2.035268	-0.485570	0.025057	0.011969
140	114	46.375000	0.315239	1.906399	-0.480288	0.039054	0.011941
140	115	48.375000	0.315239	1.050381	-0.354486	0.046126	0.012706
140	116	50.000000	0.315239	0.555101	-0.230176	0.039727	0.010994
140	117	48.750000	0.315239	0.869792	-0.326260	0.042937	0.012025
140	118	50.500000	0.315239	0.398048	-0.185012	0.034913	0.009333
140	119	50.375000	0.315239	0.386952	-0.184170	0.050128	0.008951
140	120	50.500000	0.315239	0.336714	-0.167076	0.035528	0.008209
141	1	44.875000	0.448597	3.342403	-0.265866	0.005610	0.019476
141	2	44.375000	0.448597	3.474975	-0.274516	0.008631	0.018702
141	3	43.000000	0.448597	3.858760	-0.286540	0.006477	0.016448
141	4	45.125000	0.448597	3.268071	-0.265432	0.004377	0.019716
141	5	45.875000	0.448597	3.069325	-0.257267	0.008102	0.020681
141	6	46.375000	0.448597	2.938383	-0.251052	0.008753	0.021216
141	7	45.375000	0.448597	3.193142	-0.264361	0.006426	0.019915
141	8	44.375000	0.448597	3.462377	-0.279366	0.006647	0.018386
141	9	44.375000	0.448597	3.460247	-0.280058	0.005398	0.018336
141	10	43.500000	0.448597	3.707308	-0.287894	0.005215	0.016912
141	11	42.625000	0.448597	3.962844	-0.298600	0.004641	0.015328
141	12	43.250000	0.448597	3.777143	-0.292436	0.010094	0.016385
141	13	42.750000	0.448597	3.924571	-0.299538	0.001942	0.015421
141	14	42.375000	0.448597	4.037143	-0.302657	0.001129	0.014718
141	15	42.000000	0.448597	4.151426	-0.307070	0.006344	0.013980
141	16	43.250000	0.448597	3.772664	-0.297482	0.010994	0.016127
141	17	43.000000	0.448597	3.846834	-0.302274	0.001184	0.015605
141	18	43.250000	0.448597	3.770591	-0.299836	0.008862	0.016015
141	19	42.625000	0.448597	3.959910	-0.306306	0.001692	0.014835
141	20	42.250000	0.448597	4.075255	-0.309894	0.006496	0.014124
141	21	43.250000	0.448597	3.767586	-0.303522	0.006647	0.015826
141	22	43.625000	0.448597	3.653186	-0.299954	0.009911	0.016423
141	23	44.250000	0.448597	3.465712	-0.294457	0.006369	0.017394
141	24	41.375000	0.448597	4.355244	-0.321874	0.002647	0.012224
141	25	41.250000	0.448597	4.396831	-0.323107	0.002583	0.011953
141	26	42.375000	0.448597	4.037199	-0.316081	0.005636	0.013951
141	27	40.875000	0.448597	4.522101	-0.328899	0.007626	0.011044
141	28	41.000000	0.448597	4.482798	-0.328867	0.008278	0.011215
141	29	40.375000	0.448597	4.692449	-0.332981	0.001423	0.009907
141	30	38.750000	0.448597	5.239167	-0.336904	0.002571	0.006855
141	31	39.000000	0.448597	5.159046	-0.336734	0.003536	0.007308
141	32	37.875000	0.448597	5.544230	-0.340612	0.003960	0.004993
141	33	38.125000	0.448597	5.464124	-0.340106	0.003216	0.005460
141	34	37.875000	0.448597	5.554483	-0.341940	0.000195	0.004903
141	35	37.625000	0.448597	5.645170	-0.341408	-0.002556	0.004493
141	36	41.000000	0.448597	4.499147	-0.338745	0.002720	0.010627
141	37	41.625000	0.448597	4.290554	-0.334045	0.005085	0.011816
141	38	43.750000	0.448597	3.589929	-0.323330	0.009842	0.015562
141	39	44.250000	0.448597	3.427782	-0.316410	0.008196	0.016390
141	40	45.500000	0.448597	3.038939	-0.301376	0.002241	0.018309
141	41	44.250000	0.448597	3.422834	-0.319132	0.011560	0.016250
141	42	43.250000	0.448597	3.750440	-0.335272	-0.003504	0.014382
141	43	44.375000	0.448597	3.377807	-0.320452	0.010372	0.016307
141	44	43.250000	0.448597	3.749083	-0.338854	-0.003355	0.014232
141	45	43.500000	0.448597	3.663353	-0.338863	0.004084	0.014568
141	46	44.000000	0.448597	3.493556	-0.332788	0.016481	0.015421
141	47	43.750000	0.448597	3.575959	-0.339178	0.006689	0.014880
141	48	43.625000	0.448597	3.617200	-0.342354	0.006775	0.014573
141	49	42.375000	0.448597	4.050263	-0.348444	0.000774	0.012254
141	50	42.750000	0.448597	3.919981	-0.350516	-0.003613	0.012837
141	51	42.500000	0.448597	4.008224	-0.351696	0.002447	0.012321
141	52	43.875000	0.448597	3.525582	-0.344908	0.006609	0.014714
141	53	42.750000	0.448597	3.920993	-0.355762	0.003632	0.012601
141	54	42.125000	0.448597	4.145619	-0.359397	0.001804	0.011338
141	55	43.000000	0.448597	3.832227	-0.358749	-0.004061	0.012875
141	56	42.375000	0.448597	4.058672	-0.362536	0.001659	0.011645
141	57	41.750000	0.448597	4.288622	-0.367496	0.004307	0.010358
141	58	42.500000	0.448597	4.015910	-0.366861	0.000790	0.011677
141	59	41.375000	0.448597	4.434175	-0.372948	0.001873	0.009486
141	60	40.500000	0.448597	4.765656	-0.373006	-0.006680	0.007934
141	61	40.625000	0.448597	4.724154	-0.375368	0.002132	0.008056
141	62	42.750000	0.448597	3.928604	-0.374158	-0.002975	0.011785
141	63	43.125000	0.448597	3.788868	-0.375060	0.005375	0.012381
141	64	44.000000	0.448597	3.462333	-0.369118	0.011211	0.013906
141	65	43.875000	0.448597	3.507724	-0.372882	0.007076	0.013561
141	66	44.625000	0.448597	3.228071	-0.368278	0.007311	0.014810
141	67	45.500000	0.448597	2.906035	-0.354542	0.019979	0.016210
141	68	45.625000	0.448597	2.855423	-0.354392	0.021448	0.016295
141	69	46.125000	0.448597	2.674852	-0.341374	0.013288	0.016943
141	70	45.875000	0.448597	2.754447	-0.350582	0.015785	0.016495
141	71	45.500000	0.448597	2.882109	-0.364938	0.022070	0.015757
141	72	46.125000	0.448597	2.653245	-0.349116	0.017597	0.016670
141	73	45.625000	0.448597	2.825910	-0.365994	0.016006	0.015782
141	74	44.625000	0.448597	3.200846	-0.390078	0.010658	0.013911
141	75	45.625000	0.448597	2.814512	-0.370906	0.020298	0.015613
141	76	44.750000	0.448597	3.145204	-0.393640	0.008083	0.013917
141	77	44.625000	0.448597	3.191214	-0.395922	0.002878	0.013601
141	78	44.125000	0.448597	3.389745	-0.408615	0.009567	0.012511
141	79	44.000000	0.448597	3.443819	-0.414184	0.008181	0.012207
141	80	45.000000	0.448597	3.035347	-0.399664	0.022036	0.014065
141	81	44.875000	0.448597	3.086259	-0.404398	0.024221	0.013808
141	82	45.375000	0.448597	2.888816	-0.389656	0.012691	0.014761
141	83	45.000000	0.448597	3.037343	-0.399926	0.022045	0.014075
141	84	47.000000	0.448597	2.290264	-0.347274	0.019184	0.017321
141	85	45.750000	0.448597	2.745814	-0.381362	0.021065	0.015454
141	86	46.625000	0.448597	2.423824	-0.358986	0.012430	0.016831
141	87	45.500000	0.448597	2.843379	-0.388038	0.007929	0.014992
141	88	44.875000	0.448597	3.090995	-0.405020	0.024286	0.013828
141	89	44.625000	0.448597	3.193586	-0.408662	0.008772	0.013339
141	90	45.250000	0.448597	2.942833	-0.393322	0.016964	0.014579
141	91	45.875000	0.448597	2.701956	-0.377388	0.023508	0.015710
141	92	45.500000	0.448597	2.846495	-0.388462	0.007849	0.015010
141	93	45.000000	0.448597	3.044003	-0.400802	0.022074	0.014106
141	94	45.875000	0.448597	2.703732	-0.377634	0.023539	0.015721
141	95	45.250000	0.448597	2.946058	-0.393754	0.016962	0.014595
